threshold,bodyId,preIsNeuron,preType,preInstance,preSuperclass,preSubclass,preSomaSide,preSomaNeuromere,prePredictedNt,prePredictedNtConfidence,preConsensusNt,preStatus,preStatusLabel,source_class,is_motor_source,primary_candidate_t10,group_count,target_group_ids,selected_motor_weight,selected_motor_edge_count,all_815_motor_weight_at_threshold,all_815_motor_weight_raw,all_815_motor_target_count_at_threshold,all_815_motor_target_count_raw,selected_fraction_of_815_motor_weight_at_threshold,selected_fraction_of_815_motor_weight_raw,largest_group_weight_share_within_selected,breadth_category,leg_count,nonleg_group_count,target_legs,has_same_leg_same_joint_pair,has_same_leg_knee_root_pair,has_multiple_legs,has_leg_and_nonleg,group_count_t1,selected_motor_weight_t1,group_count_t3,selected_motor_weight_t3,group_count_t5,selected_motor_weight_t5,group_count_t10,selected_motor_weight_t10,weight_retention_t10_over_t1,dataset,entity_id,compact_ref,target_parts,target_group_pairs,target_pair_relation_counts,display_repeated14_target_ids,display_repeated14_target_weight_t10,classification_state,previous_full_io,selected_additional,selection_reasons,selection_track,full_io_state,physiology_link_state,functional_role_state
10,10026,True,DNp18,DNp18_R,descending_neuron,xn,R,,acetylcholine,0.9429540038108826,acetylcholine,Traced,Prelim Roughly traced,neuron_nonmotor,False,True,4,T2R:root_sar|T3R:root_sar|wing_b1|wing_b2,103,4,357,447,13,47,0.28851540616246496,0.23042505592841164,0.47572815533980584,leg_and_nonleg,2,2,T2R|T3R,False,False,True,True,10,134,7,124,5,110,4,103,0.7686567164179104,male-cns:v1.0,male-cns:v1.0:10026,DNp18・10026,"[""T2R"",""T3R"",""wing""]","[{""group_a"":""T2R:root_sar"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:root_sar"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T2R:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T3R:root_sar"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T3R:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""wing_b1"",""group_b"":""wing_b2"",""relation"":""nonleg_pair""}]","{""different_legs"":1,""leg_and_nonleg"":4,""nonleg_pair"":1}","[""801813""]",49,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10030,True,pIP1,pIP1_L,descending_neuron,xl,L,,acetylcholine,0.9402498602867126,acetylcholine,Traced,Roughly traced,neuron_nonmotor,False,True,5,T1L:root_sar|T1L:root_spr|T2L:root_sar|T3L:knee_flexor|T3L:root_sar,239,6,677,816,14,52,0.35302806499261447,0.2928921568627451,0.4351464435146444,multiple_legs,3,0,T1L|T2L|T3L,True,True,True,False,9,283,6,273,6,267,5,239,0.8445229681978799,male-cns:v1.0,male-cns:v1.0:10030,pIP1・10030,"[""T1L"",""T2L"",""T3L""]","[{""group_a"":""T1L:root_sar"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_sar"",""group_b"":""T2L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_sar"",""group_b"":""T3L:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T1L:root_sar"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T2L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T3L:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:root_sar"",""group_b"":""T3L:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T2L:root_sar"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T3L:knee_flexor"",""group_b"":""T3L:root_sar"",""relation"":""same_leg_knee_root""}]","{""same_leg_same_joint"":1,""different_legs"":8,""same_leg_knee_root"":1}","[""919509""]",10,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10038,True,pIP1,pIP1_R,descending_neuron,xl,R,,acetylcholine,0.9498214721679688,acetylcholine,Traced,Roughly traced,neuron_nonmotor,False,True,4,T1R:root_sar|T2R:root_sad|T2R:root_sar|T3R:root_sar,229,6,680,766,19,49,0.33676470588235297,0.2989556135770235,0.47161572052401746,multiple_legs,3,0,T1R|T2R|T3R,True,False,True,False,7,249,5,243,5,243,4,229,0.9196787148594378,male-cns:v1.0,male-cns:v1.0:10038,pIP1・10038,"[""T1R"",""T2R"",""T3R""]","[{""group_a"":""T1R:root_sar"",""group_b"":""T2R:root_sad"",""relation"":""different_legs""},{""group_a"":""T1R:root_sar"",""group_b"":""T2R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_sar"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:root_sad"",""group_b"":""T2R:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T2R:root_sad"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:root_sar"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""}]","{""different_legs"":5,""same_leg_same_joint"":1}","[""801813"",""801946"",""909371""]",134,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10045,True,DNg100,DNg100_L,descending_neuron,xl,L,,acetylcholine,0.9529439806938171,acetylcholine,Traced,Prelim Roughly traced,neuron_nonmotor,False,True,12,T1R:root_pra|T1R:root_promotor|T1R:root_spr|T2R:knee_extensor|T2R:knee_flexor|T2R:root_pra|T2R:root_sar|T2R:root_spr|T3R:knee_extensor|T3R:root_pra|T3R:root_sar|T3R:root_spr,650,19,1172,1445,41,128,0.5546075085324232,0.44982698961937717,0.21076923076923076,multiple_legs,3,0,T1R|T2R|T3R,True,True,True,False,17,727,17,712,16,702,12,650,0.8940852819807428,male-cns:v1.0,male-cns:v1.0:10045,DNg100・10045,"[""T1R"",""T2R"",""T3R""]","[{""group_a"":""T1R:root_pra"",""group_b"":""T1R:root_promotor"",""relation"":""same_leg_same_joint""},{""group_a"":""T1R:root_pra"",""group_b"":""T1R:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1R:root_pra"",""group_b"":""T2R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T2R:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T2R:root_pra"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T2R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T2R:root_spr"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_pra"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T1R:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1R:root_promotor"",""group_b"":""T2R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T2R:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T2R:root_pra"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T2R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T2R:root_spr"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T2R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T2R:knee_flexor"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T2R:root_pra"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T2R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T2R:root_spr"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_spr"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:knee_flexor"",""relation"":""same_leg_same_joint""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T2R:knee_flexor"",""group_b"":""T2R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_flexor"",""group_b"":""T2R:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_flexor"",""group_b"":""T2R:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_flexor"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:knee_flexor"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T2R:knee_flexor"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:knee_flexor"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T2R:root_pra"",""group_b"":""T2R:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T2R:root_pra"",""group_b"":""T2R:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T2R:root_pra"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:root_pra"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T2R:root_pra"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:root_pra"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T2R:root_sar"",""group_b"":""T2R:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T2R:root_sar"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:root_sar"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T2R:root_sar"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:root_sar"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T2R:root_spr"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:root_spr"",""group_b"":""T3R:root_pra"",""relation"":""different_legs""},{""group_a"":""T2R:root_spr"",""group_b"":""T3R:root_sar"",""relation"":""different_legs""},{""group_a"":""T2R:root_spr"",""group_b"":""T3R:root_spr"",""relation"":""different_legs""},{""group_a"":""T3R:knee_extensor"",""group_b"":""T3R:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_extensor"",""group_b"":""T3R:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:knee_extensor"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T3R:root_pra"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T3R:root_sar"",""group_b"":""T3R:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":10,""different_legs"":47,""same_leg_knee_root"":9}","[""800776"",""800962"",""801761"",""801813"",""801946"",""803499"",""902719""]",174,complete_saved_t10_scope,False,True,"[""physiology_type_comparison_parent_requested""]",physiology_type_comparison,complete_additional_same_snapshot,separate_physiology_dossier_required,not_established_by_connectivity
10,10048,True,DNp18,DNp18_L,descending_neuron,xn,L,,acetylcholine,0.8895975351333618,acetylcholine,Traced,Prelim Roughly traced,neuron_nonmotor,False,True,4,T2L:root_sar|T3L:root_sar|wing_b1|wing_b2,101,4,414,512,11,45,0.24396135265700483,0.197265625,0.31683168316831684,leg_and_nonleg,2,2,T2L|T3L,False,False,True,True,8,134,7,124,6,120,4,101,0.753731343283582,male-cns:v1.0,male-cns:v1.0:10048,DNp18・10048,"[""T2L"",""T3L"",""wing""]","[{""group_a"":""T2L:root_sar"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:root_sar"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T2L:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T3L:root_sar"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T3L:root_sar"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""wing_b1"",""group_b"":""wing_b2"",""relation"":""nonleg_pair""}]","{""different_legs"":1,""leg_and_nonleg"":4,""nonleg_pair"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10054,True,DNpe013,DNpe013(PS168)_R,descending_neuron,xn,R,,acetylcholine,0.9577274918556213,acetylcholine,Traced,Prelim Roughly traced,neuron_nonmotor,False,True,2,T1L:root_pra|neck_CvN7,419,4,1626,1691,13,37,0.25768757687576876,0.24778237729154345,0.8615751789976134,leg_and_nonleg,1,1,T1L,False,False,False,True,5,432,3,426,3,426,2,419,0.9699074074074074,male-cns:v1.0,male-cns:v1.0:10054,DNpe013・10054,"[""T1L"",""neck""]","[{""group_a"":""T1L:root_pra"",""group_b"":""neck_CvN7"",""relation"":""leg_and_nonleg""}]","{""leg_and_nonleg"":1}","[""802509"",""803803""]",58,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10056,True,DNg100,DNg100_R,descending_neuron,xl,R,,acetylcholine,0.9560235142707825,acetylcholine,Traced,Prelim Roughly traced,neuron_nonmotor,False,True,10,T1L:root_pra|T1L:root_promotor|T1L:root_spr|T2L:knee_extensor|T2L:root_pra|T2L:root_sar|T2L:root_spr|T3L:root_pra|T3L:root_sar|T3L:root_spr,555,17,963,1202,34,120,0.5763239875389408,0.4617304492512479,0.18558558558558558,multiple_legs,3,0,T1L|T2L|T3L,True,True,True,False,17,650,16,624,13,605,10,555,0.8538461538461538,male-cns:v1.0,male-cns:v1.0:10056,DNg100・10056,"[""T1L"",""T2L"",""T3L""]","[{""group_a"":""T1L:root_pra"",""group_b"":""T1L:root_promotor"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_pra"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_pra"",""group_b"":""T2L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1L:root_pra"",""group_b"":""T2L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:root_pra"",""group_b"":""T2L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_pra"",""group_b"":""T2L:root_spr"",""relation"":""different_legs""},{""group_a"":""T1L:root_pra"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:root_pra"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_pra"",""group_b"":""T3L:root_spr"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T1L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:root_spr"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T3L:root_spr"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T2L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T2L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T2L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T2L:root_spr"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T1L:root_spr"",""group_b"":""T3L:root_spr"",""relation"":""different_legs""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T2L:root_pra"",""relation"":""same_leg_knee_root""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T2L:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_knee_root""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T3L:root_spr"",""relation"":""different_legs""},{""group_a"":""T2L:root_pra"",""group_b"":""T2L:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T2L:root_pra"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T2L:root_pra"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""},{""group_a"":""T2L:root_pra"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:root_pra"",""group_b"":""T3L:root_spr"",""relation"":""different_legs""},{""group_a"":""T2L:root_sar"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T2L:root_sar"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""},{""group_a"":""T2L:root_sar"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:root_sar"",""group_b"":""T3L:root_spr"",""relation"":""different_legs""},{""group_a"":""T2L:root_spr"",""group_b"":""T3L:root_pra"",""relation"":""different_legs""},{""group_a"":""T2L:root_spr"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:root_spr"",""group_b"":""T3L:root_spr"",""relation"":""different_legs""},{""group_a"":""T3L:root_pra"",""group_b"":""T3L:root_sar"",""relation"":""same_leg_same_joint""},{""group_a"":""T3L:root_pra"",""group_b"":""T3L:root_spr"",""relation"":""same_leg_same_joint""},{""group_a"":""T3L:root_sar"",""group_b"":""T3L:root_spr"",""relation"":""same_leg_same_joint""}]","{""same_leg_same_joint"":9,""different_legs"":33,""same_leg_knee_root"":3}","[""802509"",""803803""]",85,complete_saved_t10_scope,False,True,"[""physiology_type_comparison_parent_requested""]",physiology_type_comparison,complete_additional_same_snapshot,separate_physiology_dossier_required,not_established_by_connectivity
10,10065,True,DNb05,DNb05_R,descending_neuron,xn,R,,acetylcholine,0.9631576538085938,acetylcholine,Traced,Prelim Roughly traced,neuron_nonmotor,False,True,5,T1R:knee_extensor|T2R:knee_extensor|T3R:knee_extensor|wing_b1|wing_b2,111,6,311,400,15,51,0.35691318327974275,0.2775,0.3063063063063063,leg_and_nonleg,3,2,T1R|T2R|T3R,False,False,True,True,10,131,6,123,6,119,5,111,0.8473282442748091,male-cns:v1.0,male-cns:v1.0:10065,DNb05・10065,"[""T1R"",""T2R"",""T3R"",""wing""]","[{""group_a"":""T1R:knee_extensor"",""group_b"":""T2R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:knee_extensor"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:knee_extensor"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T1R:knee_extensor"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:knee_extensor"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T2R:knee_extensor"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T3R:knee_extensor"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T3R:knee_extensor"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""wing_b1"",""group_b"":""wing_b2"",""relation"":""nonleg_pair""}]","{""different_legs"":3,""leg_and_nonleg"":6,""nonleg_pair"":1}",[],0,complete_saved_t10_scope,False,True,"[""physiology_type_comparison_parent_requested""]",physiology_type_comparison,complete_additional_same_snapshot,separate_physiology_dossier_required,not_established_by_connectivity
10,10090,True,aSP22,aSP22(DNa12)_L,descending_neuron,xn,L,,acetylcholine,0.9632889032363892,acetylcholine,Traced,Roughly traced,neuron_nonmotor,False,True,4,T1L:root_promotor|T2L:knee_extensor|T3L:knee_extensor|T3L:root_sar,248,6,614,685,19,51,0.40390879478827363,0.362043795620438,0.6733870967741935,multiple_legs,3,0,T1L|T2L|T3L,False,True,True,False,10,268,7,263,5,253,4,248,0.9253731343283582,male-cns:v1.0,male-cns:v1.0:10090,aSP22・10090,"[""T1L"",""T2L"",""T3L""]","[{""group_a"":""T1L:root_promotor"",""group_b"":""T2L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T3L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1L:root_promotor"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T3L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T3L:root_sar"",""relation"":""different_legs""},{""group_a"":""T3L:knee_extensor"",""group_b"":""T3L:root_sar"",""relation"":""same_leg_knee_root""}]","{""different_legs"":5,""same_leg_knee_root"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10104,True,aSP22,aSP22(DNa12)_R,descending_neuron,xn,R,,acetylcholine,0.9642187356948853,acetylcholine,Traced,Roughly traced,neuron_nonmotor,False,True,4,T1R:root_promotor|T2R:knee_extensor|T2R:root_sar|T3R:knee_extensor,177,6,517,597,17,47,0.34235976789168276,0.2964824120603015,0.6949152542372882,multiple_legs,3,0,T1R|T2R|T3R,False,True,True,False,10,195,6,186,5,183,4,177,0.9076923076923077,male-cns:v1.0,male-cns:v1.0:10104,aSP22・10104,"[""T1R"",""T2R"",""T3R""]","[{""group_a"":""T1R:root_promotor"",""group_b"":""T2R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T2R:root_sar"",""relation"":""different_legs""},{""group_a"":""T1R:root_promotor"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T2R:root_sar"",""relation"":""same_leg_knee_root""},{""group_a"":""T2R:knee_extensor"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2R:root_sar"",""group_b"":""T3R:knee_extensor"",""relation"":""different_legs""}]","{""different_legs"":5,""same_leg_knee_root"":1}","[""801813""]",19,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10106,True,DNp11,DNp11_R,descending_neuron,xn,R,,acetylcholine,0.9111542701721191,acetylcholine,Traced,Roughly traced,neuron_nonmotor,False,True,2,T2L:knee_flexor|T2L:root_spr,89,3,248,343,7,35,0.3588709677419355,0.2594752186588921,0.5617977528089888,same_leg_knee_root,1,0,T2L,False,True,False,False,9,129,4,121,3,117,2,89,0.689922480620155,male-cns:v1.0,male-cns:v1.0:10106,DNp11・10106,"[""T2L""]","[{""group_a"":""T2L:knee_flexor"",""group_b"":""T2L:root_spr"",""relation"":""same_leg_knee_root""}]","{""same_leg_knee_root"":1}",[],0,complete_saved_t10_scope,False,False,[],not_selected,not_fetched_in_this_study,separate_physiology_dossier_required,not_established_by_connectivity
10,10118,True,DNb05,DNb05_L,descending_neuron,xn,L,,acetylcholine,0.9593688249588013,acetylcholine,Traced,Prelim Roughly traced,neuron_nonmotor,False,True,5,T1L:knee_extensor|T2L:knee_extensor|T3L:knee_extensor|wing_b1|wing_b2,127,5,370,501,14,54,0.34324324324324323,0.25349301397205587,0.3700787401574803,leg_and_nonleg,3,2,T1L|T2L|T3L,False,False,True,True,9,167,7,163,6,159,5,127,0.7604790419161677,male-cns:v1.0,male-cns:v1.0:10118,DNb05・10118,"[""T1L"",""T2L"",""T3L"",""wing""]","[{""group_a"":""T1L:knee_extensor"",""group_b"":""T2L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1L:knee_extensor"",""group_b"":""T3L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T1L:knee_extensor"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T1L:knee_extensor"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T2L:knee_extensor"",""group_b"":""T3L:knee_extensor"",""relation"":""different_legs""},{""group_a"":""T2L:knee_extensor"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T2L:knee_extensor"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""T3L:knee_extensor"",""group_b"":""wing_b1"",""relation"":""leg_and_nonleg""},{""group_a"":""T3L:knee_extensor"",""group_b"":""wing_b2"",""relation"":""leg_and_nonleg""},{""group_a"":""wing_b1"",""group_b"":""wing_b2"",""relation"":""nonleg_pair""}]","{""different_legs"":3,""leg_and_nonleg"":6,""nonleg_pair"":1}",[],0,complete_saved_t10_scope,False,True,"[""physiology_type_comparison_parent_requested""]",physiology_type_comparison,complete_additional_same_snapshot,separate_physiology_dossier_required,not_established_by_connectivity
